#https://urantia-book.org/urantiabook/bible_refs/Luke_1.html

Book	Ch:Vs	1st Ed Page:Line	Paper:Sec:Ppgh	Key Words	Class
Luke	18:16-17	1839:48-52	167:6.1/15-23	Jesus calls children	S
Luke	18:16-17	1621:5-11	144:4.3/all	Sonship received as little child	C
Luke	18:16-17	1733:3-8	155:6.12/11-18	Childlike faith: spiritual simplicity	S
Luke	18:16-17	1761:15-20	158:8.1/18-37	Enter like child	S
Luke	18:16-17	2054:39-40	193:2.2/42-44	Enter kingdom as child	S
Luke	18:16-17	1861:41-42	170:3.2/1-3	Simple childlike belief	S
Luke	18:16-17	1585:9-10	140:10.4/O2-4	Come as a child	S
Luke	18:16-17,24-25	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	18:16-17,24-25	1710:16	153:2.4/11	Kingdom of God+	C
Luke	18:16-17,24-25	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	18:16-17,24-25	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	18:16-17,24-25	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	18:16-17,24-25	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	18:16-17,24-25	382:1-3	34:6.13/16-19	Kingdom of God+	R
Luke	18:17	1118:35-36	102:1.1/16-18	Have childlike trust	C
Luke	18:17	1536:26-28	137:8.8/5-8	Faith as a little child	S
Luke	18:17	1960:37-38	181:2.20/39-40	Become as child in spirit	S
Luke	18:18,20-21	1802:5-15	163:2.4/12-29	Rich young ruler	S
Luke	18:18,30	1843:10	168:0.7/4-5	Whosoever believes never dies+	C
Luke	18:18,30	1750:16-17	157:6.10/4-7	Believe truth, have eternal life+	C
Luke	18:18,30	1859:36-38	170:2.2/all	Hope for eternal Life+	S
Luke	18:18,30	1792:4-5	162:2.7/8-9	Eternal life+	C
Luke	18:18,30	1797:19-30	162:7.5/all	Believers never die+	C
Luke	18:18,30	1957:21-23	181:2.11/18-21	Eternal / everlasting life+	C
Luke	18:18,30	2053:36-37	193:1.2/5-7	Faith Sons never die+	C
Luke	18:18,30	1337:28	121:5.11/5	Life after death+	C
Luke	18:18,30	1409:8	128:1.10/25	Giver of life eternal+	C
Luke	18:18,30	1642:29-30	146:3.7/8-10	Eternal life+	C
Luke	18:18,30	2035:38	190:5.4/54-55	Believers live forever+	C
Luke	18:18,30	1113:7-8	101:6.8/36	Eternal life+	C
Luke	18:18,30	1861:23	170:2.20/6-7	Eternal / everlasting life+	C
Luke	18:18,30	299:43	27:1.5/11	Live forever+	C
Luke	18:18,30	44:5-6	3:0.1/5-6	Everlasting life+	C
Luke	18:18,30	35:36-37	2:2.1/8	Eternal life+	C
Luke	18:18,30	1711:36-37	153:2.11/all	Believers have eternal life+	C
Luke	18:18-19	2088:43	196:0.9/14-15	Why call me good?	R
Luke	18:18-19	2092:11-12	196:2.2/24-25	Why call me good?	R
Luke	18:18-23	1672:3-5	149:2.12/2-4	Three men refused personal call	S
Luke	18:19	1610:15-16	143:2.7/5-7	Goodness of God+	C
Luke	18:20	1790:38	162:2.1/24	Thou shall not kill	R
Luke	18:22	2089:50	196:0.13/12	Supreme requirement: "follow me"+	S
Luke	18:22	1802:16-24	163:2.5/all	The impediment: love of wealth	S
Luke	18:22-23	1564:13-15	139:9.9/1-5	Jesus rejected rich man	S
Luke	18:22-23	1870:10-12	171:2.4/8-10	Total commitment+	S
Luke	18:23	1802:25-26	163:2.6/1-3	The choice (wealth)	S
Luke	18:23-25	2093:16-17	196:2.8/2-4	Jesus condemned the rich	C
Luke	18:24-25	1821:43-46	165:4.5/7-14	Danger of riches	S
Luke	18:24-25	1803:27-33	163:3.1/5-16	Camel go through needle's eye	S
Luke	18:25	1803:5-8	163:2.10/all	Love of wealth	S
Luke	18:27	291:26-27	26:5.3/13-15	With God nothing impossible	R
Luke	18:27	34:13-14	2:1.2/16-17	Pt 1: All things possible	R
Luke	18:27	1803:34-40	163:3.2/all	With God, nothing is impossible	S
Luke	18:27	1757:34-35	158:5.2/28-29	All things possible to believers	C
Luke	18:27	1453:41	131:10.2/10-11	With God, all things possible	C
Luke	18:27	46:42	3:2.2/3	With God all things possible	R
Luke	18:28-30	1804:5-10	163:3.4/1-10	Reward for service	S
Luke	18:31-33	1954:11-13	181:1.5/9-12	Must die but will rise	C
Luke	18:31-33	1952:16-17	180:6.7/6-8	Must die but will rise	S
Luke	18:31-33	2035:17-20	190:5.4/18-22	Foretold death, resurrection+	S
Luke	18:31-33	2052:16-18	193:0.2/9-12	Told of death & resurrection+	S
Luke	18:31-33	1759:10-14	158:6.5/10-18	Foretelling passion	S
Luke	18:31-33	1871:30-42	171:4.2/10-31	Warning: crucifixion, resurrection+	S
Luke	18:31-33	1759:39-46	158:7.3/1-14	Apostles hear passion again	S
Luke	18:33	2001:14	186:3.4/5-6	Rise again on third day	C
Luke	18:33	1962:32	181:2.30/1	Promise: rise the third day	C
Luke	18:33	1872:38	171:4.8/8-9	Rising on third day+	S
Luke	18:34	1871:43-48	171:4.3/ 1-9	Apostles do not understand	S
Luke	18:35	1873:2-5	171:5.1/1-8	Man blind from youth	S
Luke	18:36-39	1873:16-20	171:5.2/10-18	Blind man is rebuked	S
Luke	18:40-43	1873:21-32	171:5.3/all	Sight restored by faith	S
Luke	18:40-43	1905:23-24	175:1.1/8-10	Healed by faith+	C
Luke	19:1-4	1873:34-47	171:6.1/1-25	Zaccheus up a tree	S
Luke	19:2-6	1342:17-18	121:8.8/9-10	Friend of publicans, sinners	R
Luke	19:5-6	1874:1-6	171:6.1/25-34	Jesus invites self to visit	S
Luke	19:7-8	1874:7-17	171:6.2/1-20	Zaccheus' conversion	S
Luke	19:9-10	1874:20-24	171:6.3/all	Jesus came to save lost	S
Luke	19:10	1770:48-49	159:5.13/3-7	God seeks sinners+	S
Luke	19:10	1454:7-8	131:10.4/4-5	God loves the wicked+	C
Luke	19:10	1750:12-13	157:6.9/5-6	Jesus came to seek & save lost	S
Luke	19:10	1851:14	169:1.3/10-11	Jesus came to seek & save lost	S
Luke	19:10	2035:36	190:5.4/50-51	Seek & save those who are lost	S
Luke	19:11	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	19:11	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	19:11	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	19:11	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	19:11	1710:16	153:2.4/11	Kingdom of God+	C
Luke	19:11	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	19:11	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	19:11-12,14	1875:40-45	171:8.3/1-11	Parable of pounds	S
Luke	19:12-21	315:24	28:6.9/3	Time is "one talent" of all	R
Luke	19:13	1876:7-12	171:8.4/all	Parable of pounds, cont.	S
Luke	19:15a	1876:13-15	171:8.5/all	Parable of pounds, cont.	S
Luke	19:15b-23	1876:15-31	171:8.6/all	Parable of Pounds, cont.	S
Luke	19:16-19,26	1854:18-19	169:2.6/1-4	Faithful in little / faithful in much	S
Luke	19:17	274:33-35	25:1.6/20-23	Well done, good & faithful	R
Luke	19:24	1803:5-8	163:2.10/all	Love of wealth	S
Luke	19:24-26	1876:32-36	171:8.7/all	Parable of Pounds, concluded.	S
Luke	19:26	1689:22-24	151:1.4/13-17	More given to more, less to less	S
Luke	19:26	1199:1-3	109:4.5/12-17	To have given, from have not taken	C
Luke	19:26	1692:15-16	151:3.1/29-32	He who has is given more	C
Luke	19:26	1917:27-28	176:3.5/1-4	Who has is given; has not, taken	S
Luke	19:28	1877:9-10	171:8.15/all	Resumed journey	S
Luke	19:29-31	1881:27-32	172:3.6/8-18	Apostles sent for colt	S
Luke	19:32-35a	1881:33-38	172:3.6/18-28	Apostles retrieve colt	S
Luke	19:35b-38	1882:6-13	172:3.9/all	Triumphful entry into Jerusalem	S
Luke	19:36-38	1403:33-35	127:5.6/12-14	Triumphal entry	S
Luke	19:39-40	1882:40-45	172:3.13/all	Jesus defends entry	S
Luke	19:41	1575:6-10	140:5.16/6-15	Not unmanly to weep	C
Luke	19:41-44	1882:16-27	172:3.10/4-25	Jesus' lament for Jerusalem	S
Luke	19:43-44	1414:8-9	128:5.3/14-16	Temple to be demolished	C
Luke	19:45-46	1378:28-29	125:1.1/5-6	His Father's house	R
Luke	19:45-46	1911:6-7	175:4.6/all	Cleansing of temple	S
Luke	19:45-46	1890:11-25	173:1.7/all	Jesus cleanses temple	S
Luke	19:45a	1888:17-18	173:0.3/1-3	Arrival at temple	S
Luke	19:45b	1888:33-35	173:1.1/19-23	Sale of unblemished animals	S
Luke	19:45b	1889:10-13	173:1.3/1-7	Money changers	S
Luke	19:47b-48	1890:36-42	173:1.9/all	Officials angry, plot Jesus' death	S
Luke	20:1-2	1891:28-32	173:2.2/11-18	"By what authority...do things?"	S
Luke	20:3-4	1892:6-9	173:2.4/10-15	Jesus asks questions	S
Luke	20:5-8	1892:10-24	173:2.5/all	Gets no answers	S
Luke	20:9-16a	1893:45-60	173:4.2/all	Parable of absent landlord (part 1)	S
Luke	20:16b	1894:11-17	173:4.3/all	Parable of absent landlord (part 3)	S
Luke	20:17-18	1894:18-30	173:4.4/all	Parable of rejected stone	S
Luke	20:20	1899:2-9	174:2.1/1-17	Religious leaders plot to discredit	S
Luke	20:21	1899:18	174:2.2/10-11	Jesus is no respecter of persons	S
Luke	20:21	1958:12-16	181:2.14/17-25	God/Son no respecter of persons	C
Luke	20:21	1564:16-17	139:9.9/7-8	Jesus is no respecter of persons	R
Luke	20:21-25	1899:13-26	174:2.2/all	Jesus questioned by students	S
Luke	20:22-25	1899:20-26	174:2.2/13-25	Render unto Caesar / God	S
Luke	20:25	1580:16-17	140:8.9/8-10	Render unto Caesar / God	R
Luke	20:25	1957:4-5	181:2.10/12-14	Render unto Caesar / God	S
Luke	20:25	1929:32-34	178:1.3/1-6	Render unto Caesar / God	S
Luke	20:25	1740:19-20	156:5.16/8-10	Render to God and Caesar	S
Luke	20:25	1991:9-11	185:3.1/14-17	Jesus' view on tribute	S
Luke	20:25	1114:25-26	101:7.5/6-8	Separate Caesar's & God's due	C
Luke	20:26	1899:27-30	174:2.3/all	Challengers withdraw	S
Luke	20:27-33	1900:2-12	174:3.1/all	Question on resurrection	S
Luke	20:28	926:12-14	83:5.4/1-5	Proxy husbands	C
Luke	20:28	919:3-4	82:5.5/5-8	Barren widows	C
Luke	20:34-38	1900:17-29	174:3.2/8-30	Jesus' response	S
Luke	20:35-36	533:3-11	47:3.3/all	Resurrection changes+	C
Luke	20:35-36	419:13-15	38:2.2/7-10	On Mansion worlds = angels	R
Luke	20:35-38	1337:28	121:5.11/5	Survival of death: resurrection+	C
Luke	20:36	1957:36-37	181:2.12/16-17	Believers, sons of God+	S
Luke	20:36	1454:46-47	131:10.8/9-11	Father-child relationship+	C
Luke	20:36	1710:16	153:2.4/10-11	Brotherhood of sons of God+	C
Luke	20:36	1453:39	131:10.2/7-8	We are the children of God+	C
Luke	20:36	1590:36	141:4.2/5-6	We are God's children+	C
Luke	20:36	1596:22-23	142:1.1/9-11	Faith-children of living God+	C
Luke	20:36	1861:29	170:2.20/17	Children of God+	S
Luke	20:36	1958:17	181:2.14/26	Believers are sons of God+	C
Luke	20:36	1945:21	180:1.6/12-13	Believers are sons of God+	C
Luke	20:36	2087:15-16	196:0.2/12-13	Every child a son of God+	C
Luke	20:36	1860:6-8	170:2.8/all	Salvaged sons of God+	S
Luke	20:36	1671:40-41	149:2.10/17-19	Sons of living God+	C
Luke	20:36	495:32	43:9.2/16	You are as the angels	R
Luke	20:36	447:40	40:6.1/1	Faith sons of God+	C
Luke	20:36	1676:17-18	149:6.8/7-8	We are His sons+	C
Luke	20:36	381:27-28	34:6.10/8-9	Sons of God+	C
Luke	20:36	1861:30	170:2.20/19	Liberated sons of God+	C
Luke	20:36	96:39	8:6.4/13-15	Sons of God+	C
Luke	20:36	2035:12-13	190:5.4/9-10	All men are sons of God+	C
Luke	20:36	1571:14	140:3.16/4	Sons of living God+	C
Luke	20:36	39:19	2:5.4/8	We are sons of God+	C
Luke	20:36	1454:29-30	131:10.6/5-7	Father-child relationship+	C
Luke	20:36	1610:19-20	143:2.7/11-15	Liberated sons of God+	C
Luke	20:36	67:33	5:4.8/7	We are children of God+	C
Luke	20:36	1601:18-19	142:5.2/18-20	Children of living God+	C
Luke	20:36	2033:15-17	190:3.1/25-28	Gospel of sonship+	C
Luke	20:36	2053:14	193:0.5/16	We are sons of God on earth+	C
Luke	20:36	2052:28	193:0.3/11-12	You are sons of God on earth+	C
Luke	20:36	1569:20-21	140:1.6/5-8	Children of the living God+	C
Luke	20:36	25:4	1:3.1/5	Offspring of God+	C
Luke	20:36	1588:46	141:2.2/5-6	Faith-sons of God+	C
Luke	20:36	1091:16-17	99:5.5/5-7	All are children of God+	C
Luke	20:36	2053:38	193:1.2/8-9	All men are sons of God+	C
Luke	20:38	2084:25	195:10.4/3-4	God is a living Spirit+	C
Luke	20:39-40	1900:31-35	174:3.3/all	Enemies silenced	S
Luke	20:41-44	1348:5-6	122:4.4/18-20	Jesus: not of Davidic line	C
Luke	20:41-44	1901:45-50	174:4.6/10-20	Jesus "Lord" of David	S
Luke	20:42	239:45-46	21:4.4/1-5	Right hand of God	R
Luke	20:42	418:6-7	38:0.1/4-7	Right hand of God	C
Luke	20:42	64:33	5:2.2/3-4	Right hand of the Father	R
Luke	20:42	148:46-47	13:2.7/11	Right hand of God	C
Luke	20:46-47a	1907:3-8	175:1.9/5-11	Leaders desire honors	S
Luke	21:1-4	1883:26-34	172:4.2/7-22	The widow's mite	S
Luke	21:5-6	1934:31-32	178:3.3/3	Destruction of temple foretold	S
Luke	21:5-6	1912:3-10	176:0.1/1-12	Foretells destruction of temple	S
Luke	21:5-6	1414:8-9	128:5.3/14-16	Temple to be demolished	C
Luke	21:7	1912:21-24	176:0.2/15-19	Jesus & apostles talk	S
Luke	21:7-27	227:22-23	20:4.5/9-11	Promise to return	C
Luke	21:8	1536:29-30	137:8.9/1-3	Be not deceived	S
Luke	21:8-17	1912:29-45	176:1.1/6-36	Destruction of Jerusalem	S
Luke	21:9-10	597:20	52:6.1/14	Wars and rumors of war	R
Luke	21:9-10	1490:30	134:6.3/1-2	Wars, rumors of wars	C
Luke	21:11,25-27	1860:40	170:2.14/6-7	Believe end sudden, spectacular+	C
Luke	21:12	1584:10-13	140:9.3/6-12	Warning: bring before councils	C
Luke	21:12,16-17	1608:28-30	143:1.6/7-11	Demands courageous service	C
Luke	21:13-15	1820:33-37	165:3.7/all	Spirit will give answers	S
Luke	21:13-15	1584:13-15	140:9.3/12-16	Testimony of spirit within+	C
Luke	21:16	1951:29-30	180:6.1/28-29	Foes in own household	S
Luke	21:19	1894:31-33	173:4.5/1-5	Pharisees fear people	S
Luke	21:19	1958:26-27	181:2.15/17	Possess your souls in patience	S
Luke	21:20-21	1913:26-31	176:1.4/5-13	Run for your lives!	S
Luke	21:20-24	1934:32-33	178:3.3/3-6	Apostles warned to flee	S
Luke	21:20-36	1915:30-36	176:2.8/1-13	Confusion of warnings	S
Luke	21:20-36	1915:37-40	176:2.8/14-19	Additions by Selta	C
Luke	21:21-27	1569:13-15	140:1.5/6-8	No unseemly demonstration	C
Luke	21:22-24	1913:31-35	176:1.4/13-20	Great tribulation	S
Luke	21:25-28	1863:42-47	170:4.6/1-11	End times	C
Luke	21:27	1916:26	176:3.3/2-3	Return of Son of Man+	S
Luke	21:27	596:38	52:5.7/3-4	Come in glory with angels	R
Luke	21:27	1860:15-17	170:2.10/6-10	Belief in an earthly kingdom+	S
Luke	21:27	1591:16-17	141:4.5/15-17	Kingdom comes in power & glory	C
Luke	21:27	2092:42-43	196:2.5/15-16	Belief in soon-returning Lord+	C
Luke	21:27	1915:1-4	176:2.4/all	2nd coming with power	S
Luke	21:29-31	1915:14-19	176:2.6/7-17	Be wise to ripening of age	S
Luke	21:29-32	1710:16	153:2.4/11	Kingdom of God+	C
Luke	21:29-32	1588:25-28	141:2.1/4-8	Kingdom of God already here+	C
Luke	21:31	1569:24	140:1.6/12-13	Kingdom is at hand	C
Luke	21:31	1801:6	163:1.4/1-14	Kingdom of God/heaven at hand	S
Luke	21:31	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	21:31	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	21:31	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	21:31	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	21:31	1537:11-12	137:8.15/4-5	Kingdom at hand	S
Luke	21:31	1866:7	170:5.19/2-3	Kingdom of God is at hand	R
Luke	21:31	1596:21	142:1.1/8	Kingdom of God is at hand	C
Luke	21:31	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	21:31	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	21:32	1915:11-12	176:2.6/1-4	Travail of Jerusalem	S
Luke	21:33	1914:2	176:1.6/17	All things will pass away	S
Luke	21:33	1736:20-21	156:2.5/9-10	Words of truth not pass away	R
Luke	21:37b	1895:42-44	173:5.5/1-5	Jesus to Bethany for night	S
Luke	22:2	1924:28-34	177:4.1/9-19	Meeting Sanhedrin at Caiaphas'	S
Luke	22:2b	1925:43-46	177:4.6/18-23	Fear of multitudes	S
Luke	22:3-5,47-48	1567:35-36	139:12.12/1-4	Judas' betrayal	C
Luke	22:3-6	1879:38-39	172:1.7/1-4	Judas decides on betrayal	S
Luke	22:4-6	1926:3-12	177:4.8/all	"Reward" when betray Jesus	S
Luke	22:4a	1924:24-28	177:4.1/1-9	Judas goes to Caiaphas' house	S
Luke	22:8-9	1933:12-14	178:2.5/1-4	Where to eat passover?	S
Luke	22:10-12	1933:22-28	178:2.7/all	Follow man with pitcher	S
Luke	22:13	1933:29-32	178:2.8/all	To upper room	S
Luke	22:14	1937:35-38	179:1.7/all	Jesus enters, seated	S
Luke	22:15-16	1937:45-52	179:2.1/all	Jesus speaks of end	S
Luke	22:16,18	1536:8	137:8.6/1-2	Proclaim setting up of kingdom+	C
Luke	22:16,18	2052:34-35	193:0.4/1-3	Gospel of the kingdom+	C
Luke	22:16,18	1710:16	153:2.4/11	Kingdom of God+	C
Luke	22:16,18	1856:23-24	169:4.6/5-6	Kingdom of God+	S
Luke	22:16,18	1608:22-24	143:1.5/11-15	Gospel of the kingdom+	C
Luke	22:16-18	382:1-3	34:6.13/16-19	Kingdom of God+	C
Luke	22:16-18	2035:40-41	190:5.4/58-60	Gospel of the kingdom+	S
Luke	22:17-18	1938:6-11	179:2.2/all	The first cup	S
Luke	22:19	1942:9-14	179:5.3/1-10	Bread of Life	S
Luke	22:19c	1942:44-46	179:5.7/3-6	Recall Jesus' life	S
Luke	22:19c	1943:5-11	179:5.9/all	Remembrance supper	S
Luke	22:20	1941:41-47	179:5.1/all	Cup of blessing	S
Luke	22:20	1938:8-11	179:2.2/6-11	The second cup	S
Luke	22:21-22	1940:40-44	179:4.2/8-16	Traitor not necessary	S
Luke	22:23	1940:36-39	179:4.2/1-7	"Is it I?"	S
Luke	22:24	1937:9-23	179:1.4/all	Apostles dispute over honors	S
Luke	22:24	1940:3-5	179:3.9/1-5	Jesus knew of dispute over honors	S
Luke	22:25-27	1940:11-17	179:3.9/15-27	Importance of service	S
Luke	22:26	647:31-32	56:10.14/11-12	If be greatest, become server	R
Luke	22:26	1569:18-20	140:1.6/1-4	Become great by ministry	S
Luke	22:26	466:33-34	41:10.5/11-12	Who would be greatest	C
Luke	22:26	1536:38-39	137:8.11/3-5	Greatest is server of all	S
Luke	22:26	316:40	28:6.18/17-18	Greatest be server of all (quotation)	R
Luke	22:26	1862:13-14	170:3.8/4-7	Loving service+	S
Luke	22:26	1907:12-13	175:1.10/6-8	Who would be greatest: serve	S
Luke	22:26	1761:9-19	158:8.1/7-24	Who is greatest	S
Luke	22:26	1758:33-35	158:6.3/8-12	Greatest must be server	C
Luke	22:26-27	1761:20-21	158:8.1/27-29	To be first, minister	S
Luke	22:27a	1939:46-48	179:3.8/10-12	Discourse on master & servant	S
Luke	22:28	1314:45-46	119:5.2/14-15	All points tried and tested	R
Luke	22:28	1314:13-14	119:4.4/19-20	All points tried and tested	R
Luke	22:28	1313:17	119:3.7/10-11	All points tried and tested	R
Luke	22:28-30	1940:17-19	179:3.9/27-31	Reward for service	S
Luke	22:31	1971:32-34	183:0.4/5-8	Satan's desire	C
Luke	22:31-32	2039:35-36	191:1.2/13-16	What Jesus told Peter	S
Luke	22:32	1739:43-48	156:5.12/all	Implicit faith+	C
Luke	22:32a	1962:33-35	181:2.30/3-6	I pray for your strength	S
Luke	22:32b	1962:28-29	181:2.29/10-13	Strengthen Brethren	S
Luke	22:33	1962:20-22	181:2.28/all	Peter's boast	S
Luke	22:34	1962:24-26	181:2.29/3-7	Foretells Peter's denial	S
Luke	22:34	1981:14-15	184:2.8/10-12	Words of warning	S
Luke	22:35-36	1944:6-11	180:0.2/1-12	Make preparations for work	S
Luke	22:41-42	1968:5-15	182:3.1/all	Gethsemane prayer	S
Luke	22:42	1861:27	170:2.20/15	Jesus taught "Father's will"+	C
Luke	22:42	1520:34-35	136:8.3/11-12	Jesus decides: live by Father's will	C
Luke	22:42	1327:10	120:2.1/10-11	Jesus lives the will of Father	C
Luke	22:42	1453:43-44	131:10.2/14-16	Live the will of Father, reveal Him+	C
Luke	22:42	1972:5-7	183:1.1/12-15	Jesus did Father's will+	C
Luke	22:42	1514:35	136:4.4/12-13	Not my will but yours be done	R
Luke	22:42	1328:38-40	120:2.8/1-5	Jesus to live the will of our Father+	C
Luke	22:42	1774:28	160:1.11/19-20	"Not my will but yours be done"	R
Luke	22:42	2090:1	196:0.14/1-2	Jesus did Father's will+	C
Luke	22:42	1324:21-22	120:0.4/30-32	Reveal will of the Universal Father	C
Luke	22:42	229:46	20:6.7/6	Drink the cup	R
Luke	22:42	1318:39-40	119:8.4/15-18	Jesus lived will of Father	C
Luke	22:42	2089:12-14	196:0.10/29-32	Jesus did His Father's will+	C
Luke	22:42	1200:41	109:6.5/5	Not my will, but Father's	R
Luke	22:42	1574:21	140:5.11/4-5	Thy will done+	C
Luke	22:42	1522:21-22	136:9.4/5-8	Drink bitter cup	C
Luke	22:42	24:11	1:2.3/15-16	Desire to do Father's will+	C
Luke	22:42	1417:5-7	128:7.2/5-8	Jesus lived the will of Father	R
Luke	22:42	1303:7	118:8.11/12	My will that your will be done+	R
Luke	22:42	1278:5-7	117:0.1/5-6	Do will of God+	C
Luke	22:42	1608:1-2	143:1.4/1-3	Jesus came to do Father's will+	R
Luke	22:42	1594:33-34	141:7.11/7-8	Jesus lived the will of Father+	C
Luke	22:42	1523:31-33	136:10.1/6-8	Pledge to live by will of Father	R
Luke	22:42	1947:50-51	180:3.9/10-11	I have done Father's will	C
Luke	22:42	1221:33-35	111:5.6/7-10	Not my will but God's will+	C
Luke	22:42	1331:10	120:4.1/12-13	Live subject to will of Father	R
Luke	22:43	1841:27-28	167:7.4/24	Ministering spirits	S
Luke	22:43	1968:25-26	182:3.2/17-19	Mighty angel attended	S
Luke	22:43	1969:3-7	182:3.6/5-12	Words of angel	S
Luke	22:44	1969:13-16	182:3.7/10-15	Agony of Jesus	S
Luke	22:44-46	1968:31-41	182:3.4/1-21	3d prayer, 3d sleep	S
Luke	22:45-46	1968:27-30	182:3.3/all	Apostles sleep	S
Luke	22:47	1973:33-35	183:3.1/1-7	Judas prepares to betray Jesus	S
Luke	22:47b-48	1974:28-32	183:3.5/all	Jesus betrayed by a kiss	S
Luke	22:49-51	1974:41-47	183:3.7/5-17	Assault on Malcus	S
Luke	22:52-53	1975:7-10	183:3.8/7-12	Why take me here?	S
Luke	22:54	1975:32	183:3.10/12	Peter follows afar off	S
Luke	22:54	1980:1-5	184:1.9/all	Jesus taken to Caiaphas	S
Luke	22:54	1980:7-16	184:2.1/all	Peter enters courtyard	S
Luke	22:54	1551:32	139:2.9/3	Following afar off	R
Luke	22:55	1980:17-18	184:2.2/1-3	Peter warms self	S
Luke	22:55-62	1551:15-17	139:2.6/13-15	Peter's denial	S
Luke	22:55-62	1551:6-8	139:2.5/6-11	Peter's denial	S
Luke	22:56-57	1980:31-38	184:2.4/all	1st denial	S
Luke	22:58	1980:39-43	184:2.5/all	2nd denial	S
Luke	22:59-60a	1981:3-8	184:2.7/all	3rd denial	S
Luke	22:60b	1981:13-14	184:2.8/8-10	Cock crowed	S
Luke	22:61a	1981:15-20	184:2.8/12-21	Jesus looks at Peter	S
Luke	22:61b	1981:14-15	184:2.8/10-12	Peter remembered	S
Luke	22:62	1575:6-10	140:5.16/6-15	Not unmanly to weep	C
Luke	22:62	1981:24-25	184:2.9/3-5	Peter wept bitterly	S
Luke	22:63	1983:45-49	184:3.15/1-9	Disorder in the court	S
Luke	22:63-65	2000:12-14	186:2.10/5-8	Jesus felt no anger	S
Luke	22:63-65	1984:16-22	184:4.1/19-21	Indignities to Jesus	S
Luke	22:66a	1982:5-7	184:3.1/1-5	Sanhedrin meets	S
Luke	22:66b	1982:23-24	184:3.5/1-3	Jesus brought in	S
Luke	22:67,69-70	1983:20-27	184:3.11/all	Jesus confesses, I am deliverer	S
Luke	22:67-68	1986:7-11	184:5.7/all	Questions by "gawkers"	S
Luke	22:67-68,70	1979:44-50	184:1.8/all	Conversation with Annas	C
Luke	22:67-70	1999:6-9	186:2.2/3-9	Jesus ans questions re: divinity	S
Luke	22:71	1983:28-30	184:3.12/1-4	High Priest's response	S
Luke	23:1	1986:12-14	184:5.8/all	Jesus led to Pilate	S
Luke	23:2	1990:25-33	185:2.10/all	Charges against Jesus	S
Luke	23:3	1999:6-9	186:2.2/3-9	Jesus ans questions re: divinity	S
Luke	23:3a	1991:13-14	185:3.2/1-4	Are you King of Jews?	S
Luke	23:3b	1991:30-32	185:3.4/2-4	"Kingdom" acknowledged	S
Luke	23:4	1991:47-50	185:3.7/1-6	Pilate: I find no fault in him.	S
Luke	23:4,22	1996:45-46	185:8.2/11-12	"I find no guilt in him"	S
Luke	23:5	1992:2-7	185:3.7/7-15	Jews angry	S
Luke	23:6	1992:8-11	185:3.8/1-7	Galileans are under Herod	S
Luke	23:7	1992:15-17	185:3.9/all	Pilate sends Jesus to Herod	S
Luke	23:8	1992:29-32	185:4.1/19-24	Herod's feelings	S
Luke	23:9	1999:9-10	186:2.2/9-11	No answers to Herod	S
Luke	23:9	1992:33-37	185:4.2/all	Jesus silent before Herod	S
Luke	23:10-11	1992:38-42	185:4.3/1-10	Jesus robed & returned to Pilate	S
Luke	23:12	1992:12-14	185:3.8/8-12	Honored Herod's jurisdiction	S
Luke	23:13-16	1993:4-13	185:5.1/all	I find no fault in him	R
Luke	23:16	1995:4-6	185:6.2/1-5	Jesus scourged	S
Luke	23:17	1993:14-19	185:5.2/1-10	Custom to free prisoner	S
Luke	23:18	1993:34-38	185:5.4/8-16	"Release Barabbas."	S
Luke	23:18-19	1993:26-29	185:5.3/3-9	Barabbas was a murderer	S
Luke	23:20-21	1994:25-28	185:5.9/1-9	What of Jesus? Crucify him!	S
Luke	23:22-23	1994:31-34	185:5.10/all	Why crucify Jesus?	S
Luke	23:23a	1995:29-31	185:6.5/all	Crucify him!	S
Luke	23:24-25a	1996:42-43	185:8.2/5-7	Release of Barabbas	S
Luke	23:25b	1997:26-28	186:1.1/1-5	Jesus delivered to be crucified	S
Luke	23:26	2006:14-20	187:1.9/all	Bearing Jesus' cross	S
Luke	23:26	1438:34-38	130:6.6/4-12	Simon cross-bearer	C
Luke	23:27	2004:22-25	187:0.4/3-8	Makeup of spectators	S
Luke	23:27,49,55	1671:23-24	149:2.8/6-8	Women disciples	S
